,nama,harga,deskripsi,detail,link gambar,link
116,Sepotong Senja Untuk Pacarku,"Rp.68,000 ","
          Saya dapat e-mail ini dari teman saya. Semoga Anda tidak keberatan. Saya hanya ingin Anda tahu, bahwa saya hanya bisa menikmati senja dari cerita-cerita Anda. Mungkin Anda heran… tapi begitulah kenyataannya, saya rabun senja sejak saya berusia 10 tahun.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '220 halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \nbuku novel\ngramedia\nnovel\nseno gumira\n\n'}",https://www.solusibuku.com/image/c/data/produk/eksternal/Slide142-cr-500x500.jpeg,https://www.solusibuku.com/novel/sepotong-senja-untuk-pacarku.html
117,Jejak Langkah,"Rp.128,700","
Kehadiran roman sejarah ini, bukan saja dimaksudkan untuk mengisi sebuah episode berbangsa yang berada di titik persalinan yang pelik dan menentukan, namun juga mengisi isu kesusastraan yang sangat minim menggarap periode pelik ini. Karena itu hadirnya roman ini memberi bacaan alternatif kepada kita untuk melihat jalan dan gelombang sejarah secara lain dan dari sisinya yang berbeda. Tetralogi ini dibagi dalam format empat buku. Pembagian ini bisa juga kita artikan sebagai pembelahan pergerakan yang hadir dalam beberapa periode. Dan roman ketiga ini, Jejak Langkah, adalah fase pengorganisasian perlawanan. Minke memobilisasi segala daya untuk melawan bercokolnya kekuasaan Hindia yang sudah berabad-abad umurnya. Namun Minke tak pilih perlawanan bersenjata. Ia memilih jalan jurnalistik dengan membuat sebanyak-banyaknya bacaan Pribumi. Yang paling terkenal tentu saja Medan Prijaji. Dengan koran ini, Minke berseru-seru kepada rakyat Pribumi tiga hal: meningkatkan boikot, berorganisasi, dan menghapuskan kebudayaan feodalistik. Sekaligus lewat langkah jurnalistik, Minke berseru-seru: ""Didiklah rakyat dengan organisasi dan didiklah penguasa dengan perlawanan"".
","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '732 halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \nbuku novel\nlentera dipantara\nnovel\npramoedya ananta toer\n\n'}",https://www.solusibuku.com/image/c/data/produk/eksternal/Slide152-cr-500x500.jpeg,https://www.solusibuku.com/novel/jejak-langkah.html
118,Madilog Tan Malaka,"Rp.80,000 ","
          Bangsa Indonesia memandang bahwa apa yang terjadi di dunia ini dipengaruhi oleh kekuatan keramat di alam gaib. Cara pandang ini, disebut-sebut oleh Tan Malaka sebagai ""logika mistika"". Logika ini melumpuhkan karena ketimbang menangani sendiri permasalahan yang dihadapi, lebih baik mengharapkan kekuatan-kekuatan gaib itu sendiri.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '560 halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Out of Stock', 'Berat': '500 gram', 'Product Tags': ' \nbuku novel\nbuku seru\nnovel\ntan malaka\n\n'}",https://www.solusibuku.com/image/c/data/produk/eksternal/Slide155-cr-500x500.jpeg,https://www.solusibuku.com/novel/madilog-tan-malaka.html
119,Dunia Sophie,"Rp.108,000","
""Sophie, seorang pelajar sekolah menengah berusia empat belas tahun. Suatu hari sepulang sekolah, dia mendapat sebuah surat misterius yang hanya berisikan satu pertanyaan: “Siapa kamu?” Belum habis keheranannya, pada hari yang sama dia mendapat surat lain yang bertanya: “Dari manakah datangnya dunia?” Seakan tersentak dari rutinitas hidup sehari-hari, surat-surat itu mempuat Sophie mulai mempertanyakan soal-soal mendasar yang tak pernah dipikirkannya selama ini. Dia mulai belajar filsafat.""
","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '798 halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \nbuku novel\njostein gaarder\nmizan\nnovel\n\n'}",https://www.solusibuku.com/image/c/data/2021/63ea12a3df707f8b4dcef4e672e8c1f2-cr-500x500.jpeg,https://www.solusibuku.com/novel/dunia-sophie.html
120,Malam Terakhir,"Rp.44,000 ","
          Leila bercerita tentang kejujuran, keyakinan, tekad, prinsip dan pengorbanan. Banyak idiom dan metafor baru di samping padangan falsafi yang terasa baru karena pengungkapan yang baru. Sekalipun bermain dalam khayalan lukisan-lukisannya sangat kasat mata.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '136 halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Out of Stock', 'Berat': '500 gram', 'Product Tags': ' \nbuku novel\nkpg\nleila s chudori\nnovel\n\n'}",https://www.solusibuku.com/image/c/data/produk/eksternal/Slide171-cr-500x500.jpeg,https://www.solusibuku.com/novel/malam-terkahir.html
121,Bts Vampire Goes To School,"Rp.47,200 ","
          Buku ini menceritakan tentang para member BTS yang berubah menjadi vampire yang haus darah. Di ceritakan bahwa RAP Monster menjadi makhluk vampire yang jahat. Sementara V menjadi vampire yang baik.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '284 halaman', 'Dimensi': '13 x 19,5 cm ', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': 'Aa Saefudin,M.Pd', 'Berat': '300 gram', 'Product Tags': ' \naraska publisher\nbuku novel\nnovel\nrere\n\n'}",https://www.solusibuku.com/image/c/data/produk/smm/juli/Slide06-cr-500x500.jpeg,https://www.solusibuku.com/novel/bts-vampire-goes-to-school.html
122,Makan Siang Okta,"Rp.39,200 ","
          Novel ini berkisah tentang Okta yang mengenang masa kecilnya, tepatnya masa 25 tahun yang lalu, saat tokoh Okta masih SD dan mengalami ketertarikan seksual untuk pertama kali pada teman perempuan sekelasnya. Apa yang terjadi selanjutnya? Segera dapatkan buku ini!        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '297 halaman', 'Dimensi': '13 x 19 cm ', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Shira Media', 'Penulis': 'Alviana Cahyanti', 'Berat': '300 gram', 'Product Tags': ' \nbuku novel\nnovel\nnurul hanafi\nshira media\n\n'}",https://www.solusibuku.com/image/c/data/produk/smm/juli/Slide11-cr-500x500.jpeg,https://www.solusibuku.com/novel/makan-siang-okta.html
123,Apology,"Rp.47,200 ","
          Novel ini berkisah tentang IKON, khususnya tentang percintaan, karier, serta mimpi-mimpi masa depan Kim Hambim yang dapat menginspirasi para IKONIC.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '169 halaman', 'Dimensi': '13 x 19 cm ', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Aria Media Mandiri', 'Penulis': 'Malati', 'Berat': '300 gram', 'Product Tags': ' \naria media mandiri\nbuku novel\nmalati\nnovel\n\n'}",https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide06-cr-500x500.jpeg,https://www.solusibuku.com/novel/apology.html
124,Apricity,"Rp.47,200 ","
          Namanya Kim Taehyung, yang Jimin tahu, pemuda itu lahir di akhir bulan Desember, saat musim dingin, ketika kembang api dan salju bertabrakan di langit. Taehyung itu aneh, dia anak yang aneh. Dia terlalu berisik saat di rumah, tetapi saat di sekolah, dia akan menjadi anak yang pendiam. Bertahan di atas luka dan perasaan yang mereka simpan masing-masing, berharap musim dingin yang mereka lewati kali ini akan menjadi lebih baik.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '183 halaman', 'Dimensi': '13 x 19 cm ', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Aria Media Mandiri', 'Penulis': 'Ladyinmoonlight', 'Berat': '300 gram', 'Product Tags': ' \naria media mandiri\nbuku novel\nladyinmoonlight\nnovel\n\n'}",https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide07-cr-500x500.jpeg,https://www.solusibuku.com/novel/apricity.html
125,Sastrawan Salah Pergaulan,"Rp.33,600 ","
          Seniman itu harus kreatif dalam menjual karya. Salah satunya ditempuh oleh seorang perupa sepuh dengan strategi “kopoken”. Kopoken alias budheg ternyata bisa dipakai buat menjual karya seni. Sang Perupa Sepuh itu kalau karyanya ditawar, bakal pura-pura kopoken. Contoh, misal lukisannya yang seharga 300 juta rupiah, tiba-tiba sama calon pembelinya ditawar,

“Bagaimana kalau 200 juta, Pak?”

Perupa itu lalu menjawab,

“Apa? Empat ratus? Ya, sudah, nggak apa-apa. Saya manut. Silakan ditransfer saja secepatnya.”

Walhasil calon pembeli syok tapi sekaligus tidak bisa menghadapi strategi kopoken itu.

***

Memasuki tahun ketiga kuliah, Unggun punya kecemasan yang akut. Sementara teman-teman lainnya punya ketakutan nanti kalau lulus kuliah mau kerja di mana, Unggun justru mengkhawatirkan eksistensinya di depan kawan-kawannya. Dia merasa tidak pernah dianggap benar-benar ada.

Peringatan: Kisah-kisah dalam buku ini mengandung bahasa Jawa.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '105 halaman', 'Dimensi': '12 x 18 cm ', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Buku Mojok', 'Penulis': 'Puthut Ea', 'Berat': '300 gram', 'Product Tags': ' \nbuku mojok\nbuku novel\nnovel\nputhut ea\n\n'}",https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide09-cr-500x500.jpeg,https://www.solusibuku.com/novel/sastrawan-salah-pergaulan.html
126,Paranoid  Ketakutan Yg Menghantui ,"Rp.47,200 ","
          Novel ini merupakan seri pertama dari trilogi novel thriller karya Vasca Vannesa. Bercerita tentang Gebi yang berusaha mengatasi gangguan kejiwaan pada dirinya, dan melawan ketakutan-ketakutan yang selalu menghantuinya.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '216 halaman', 'Dimensi': '13 x 19 cm ', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Shira Media', 'Penulis': 'Vasca Vannisa', 'Berat': '300 gram', 'Product Tags': ' \nbuku novel\nnovel\nshira media\nvasca vannisa\n\n'}",https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide12-cr-500x500.jpeg,https://www.solusibuku.com/novel/paranoid-ketakutan-yg-menghantui.html
127,Henzie Amanda Kathelijn,"Rp.54,400 ","
          Based on true indigo story, lanjutan dari buku sebelumnya karya Bia Nindy. Amanda adalah seorang hantu yang pernah menjadi manusia sepertiku dan merupakan teman hantu pertama yang aku temui saat berusia 5 tahun. Ia merupakan hantu keturunan Indonesia – Belanda yang sangat ceria. Kesukaannya adalah menyapa orang – orang, meskipun ia belum tentu dilihat oleh orang itu. Kedekatanku dengan Amanda membuatnya mempercayakan diriku untuk membantunya dalam menyelesaikan masalah masa lalunya.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '208 halaman', 'Dimensi': '14 x 21 cm ', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Efde Media', 'Penulis': 'Bia Nindy', 'Berat': '300 gram', 'Product Tags': ' \nbia nindy\nbuku novel\nefde media publisher\nnovel\n\n'}",https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide18-cr-500x500.jpeg,https://www.solusibuku.com/novel/henzie-amanda-kathelijn.html
128,Nightfall Witch,"Rp.71,200 ","
          Cerita fantasy dengan pembaca lebih dari 1 Juta kali ini sangat menarik untuk dibaca dengan bahasa yang lugas dan mengacu pada standar EBI. Sebuah organisasi Ilegal. Organisasi Harapan. Candice Emrys sempat mengira ia akan hidup terkekang untuk selama – lamanya di dalam sebuah rumah sepetak milik paman dan bibinya. Namun, kejenuhan hidup Candice mulai raib pasca pertemuan tak sengaja antara dirinya dengan sesosok makhluk bernama Glacies di perpustakaan mini kediamannya. Setelah mengalami beberapa kali insiden ganjil di hari yang sama dengan eksistensi makhluk itu, Candice tidak memerlukan waktu lama untuk tahu bahwasanya Glacies bukan sembarang makhluk, melainkan separuh jiwa dari Sapphire Galaxy. Penasaran dengan alur cerita science fantay ini, pastikan kalian membaca buku Nightfall Witch karya Imelia Fei.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '335 halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Efde Media', 'Penulis': 'Imelia Fei', 'Berat': '300 gram', 'Product Tags': ' \nbuku novel\nefde media publisher\nimelia fei\nnovel\n\n'}",https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide19-cr-500x500.jpeg,https://www.solusibuku.com/novel/nightfall-witch.html
129,My Boyfriend Is A Bad Boy,"Rp.100,000","
          Novel teenfiction karya Adilta Putri telah dibaca lebih dari 5 juta kali dan pernah menduduki posisi kedua tagar #teenfiction. Masa lalu adalah guru terhebat untuk masa depan. Terjebak di labirin masa lalu memang sangat melelahkan. Membutuhkan persiapan tenaga, waktu, pikiran dan mental yang kuat agar mereka menemukan jalan keluar di dalam sana. Beribu cara agar mereka bisa keluar dari dalam sana. Menangis, rapuh, kecewa, segala macam rasa sudah dialami bagi yan terjebak di dalam sana. Pada dasarnya manusia menginginkan kehidupan yang bahagia dan mengharapkan perlakuan yang layak. Memang benar, taka da happy ending yang terjadi dalam kurun waktu singkat. Hidup yang berlangsung tak mudah untuk berakhir dengan indah, tanpa adanya luka. Semua butuh proses waktu. Mau sekuat apapun  fondasi hubungan, tetap saja langkahnya memang sudah tak bersenyawa.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '597 halaman', 'Dimensi': '14 x 21 cm ', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Efde Media', 'Penulis': 'Adilta Putri', 'Berat': '300 gram', 'Product Tags': ' \nadilta putri\nbuku novel\nefde media publisher\nnovel\n\n'}",https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide20-cr-500x500.jpeg,https://www.solusibuku.com/novel/my-boyfriend-is-a-bad-boy.html
130,Jakarta Vigilante,"Rp.53,400 ","
Novel ini bercerita tentang seorang tokoh pebisnis muda yang bernama Tiara Suryajati, yang berasal dari Grup Jati. Lahir di keluarga Jati yang merupakan salah satu keluarga konglomerat di Indonesia, Tiara hanya memedulikan dirinya sendiri dan orang-orang terdekatnya. Secara garis besar, novel ini berkisah tentang hubungan konglomerat dengan roda perekonomian, serta benturan-benturan konflik dengan premanisme.
","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '424 halaman', 'Dimensi': '14 x 21 cm ', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Aria Media Mandiri', 'Penulis': 'Victoria  A. Lestari', 'Berat': '300 gram', 'Product Tags': ' \naria media mandiri\nbuku novel\nnovel\nvictoria a lestari\n\n'}",https://www.solusibuku.com/image/c/data/2022/JAKARTAVIGILANTE-cr-500x500.png,https://www.solusibuku.com/novel/jakarta-vigilante.html
131,Julian,"Rp.104,000","
          Terkadang pertemuan bukanlah tujuan utama untuk mempersatukan suatu hubungan. Kita dipertemukan dengan seseorang mungkin hanya sebatas untuk saling mengenal. Tidak lebih. Kita dipertemukan oleh takdir untuk dipersatukan, tetapi tidak sekarang. Mungkin nanti, setelah kita sudah saling mengerti arti dari sebuah pertemuan dan perpisahan. Aku yakin suatu saat aku pasti bisa menemukanmu kembali dengan hati yang sama dan perasaan yang sama pula seperti dulu ketika kita masih berdua. Novel karya Sabila Ayu Rizky yang telah dibaca lebih dari lima juta kali ini ceritanya sangat dalam dan menyentuh hati. Walaupun hanya persoalan asmara, tetapi banyak hal dan pelajaran positif untuk para pembaca Julian dapat mengambil makna dari ceritanya.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '654 halaman', 'Dimensi': '14 x 21 cm ', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Efde Media', 'Penulis': 'Sabila Ayu', 'Berat': '300 gram', 'Product Tags': ' \nbuku novel\nefde media publisher\nnovel\nsabila ayu\n\n'}",https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide22-cr-500x500.jpeg,https://www.solusibuku.com/novel/julian.html
132,Ngedate Bareng Exo  Live  Laugh  And Love Stories,"Rp.47,200 ","
          Buku ini menyajikan episode perjalanan EXO dari mulai debut hingga sebesar hari ini. Bukan hanya membahas EXO, tapi juga menyajikan kisah-kisah EXO-M, EXO-K, dan EXO-CBX. Juga membahas satu per satu kisah-kisah hidup para member EXO.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '312 halaman', 'Dimensi': '14 x 20.5 cm ', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': 'Riskaninda Maharani', 'Berat': '300 gram', 'Product Tags': ' \naraska publisher\nbuku novel\nnovel\nriskaninda maharani\n\n'}",https://www.solusibuku.com/image/c/data/produk/smm/september/Slide04-cr-500x500.jpeg,https://www.solusibuku.com/novel/ngedate-bareng-exo-live-laugh-and-love-stories.html
133,Burmese Days  Hari Hari Di Burma ,"Rp.100,000","
          FLORY, lelaki Inggris tengah baya, dengan tembong mengerikan berbentuk bulan sabit bergerigi di pipi kirinya, memanjang dari mata hingga sudut mulut. Pedagang kayu yang banyak menghabiskan hidupnya di hutan ini kesepian dan terlunta-lunta, menunggu kejatuhan cinta. U Pyo Kyin, sang kepala distrik yang melandaskan semua tindakannya di atas nafsu duniawi. Dikabarkan, seandainya anak-anak dari perempuan-perempuan yang ia perkosa dikumpulkan, akan membentuk batalyon keji yang tunduk tanpa syarat pada perintahnya. Dokter Veraswami, lelaki berdarah India berkulit jelaga, pemuja bangsa kulit putih yang menurutnya memang pantas berlaku superior atas pribumi Burma dan orang-orang seperti dirinya. Elizabeth, perempuan muda sok kaya bergaya Parisienne berwajah layaknya ‘gadis Inggris umumnya’, mengurangi lautan sejauh ribuan mil supaya tidak mati kelaparan, hanya untuk jatuh ke pangkuan pamannya yang bernafsu menidurinya dan bibinya yang memimpikan sang keponakan disunting bangsawan kaya raya. Ma Hla May, gadis muda berwajah eksotik bertubuh selurus papan, dibeli seharga beberapa ratus rupee dari orangtuanya untuk dijadikan gundik lelaki kulit putih. Ia bangga akan statusnya itu, sebab karenanya ia mampu bersolek elok dan tampak serupa merak di antara para perempuan petani yang bekerja sekeras kerbau demi segenggam nasi. Bagaimana jadinya jika lima karakter itu bersatu di sebuah desa miskin di Burma, dalam cengkeraman pemerintah kolonial Inggris, di bawah matahari yang siap melelehkan isi kepala dan memeras keringat tubuh siapa saja? George Orwell, yang lima tahun pernah menjadi polisi di Burma, negeri yang hingga kini seoleh dilupakan Tuhan adan dikendalikan militer itu, mengisahkannya seakan-akan tengah meluapkan amarahnya---atau kebenciannya—pada kolonialisme dan orang-orang sebangsanya.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '482 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Diva Press', 'Berat': '500 gram', 'Product Tags': ' \nDiva Press\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/divapress/Slide06-cr-500x500.jpeg,https://www.solusibuku.com/novel/burmese-days-hari-hari-di-burma.html
134,Homo Homini Humor,"Rp.48,000 ","
Humor bukanlah dagelan. Humor sesungguhnya adalah gambaran spiritualitas manusia. Semakin tinggi tahapan spiritualitas manusia, semakin lucu seseorang. Lucu yang bukan dagelan melainkan lucu yang meluhurkan kemanusiaan. Di buku ini, Anda akan menemukan penjelasan humor secara lebih luas dan dalam.
","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '180 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Basa Basi', 'Berat': '300 gram', 'Product Tags': ' \nBasa Basi\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/divapress/Slide07-cr-500x500.jpeg,https://www.solusibuku.com/novel/homo-homini-humor.html
135,Laut Semua Suara,"Rp.44,000 ","
          Buku ini berkisah tentang kondisi Jakarta pada sepuluh tahun setelah Indonesia merdeka. Semua orang ingin bicara dan didengar. Semua orang berebut minta diurus. Semua masih semrawut dan kacau, sementara gagasan-gagasan besar baru mulai tumbuh. Koran mengambil peran tetapi preman-preman masih sangat garang.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '136 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Basa Basi', 'Berat': '300 gram', 'Product Tags': ' \nBasa Basi\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/divapress/Slide12-cr-500x500.jpeg,https://www.solusibuku.com/novel/laut-semua-suara.html
136,Mati Bahagia,"Rp.56,000 ","
          Mati Bahagia, novel Albert Camus yang diterbitkan setelah ia meninggal, ditulis ketika ia masih berusia dua puluhan awal. Dalam novel ini, Camus menampilkan lebih banyak tentang dirinya dibandingkan karya-karyanya berikutnya, yang di kemudian hari menjadi lebih kaya akan unsur-unsur mitologi. Melalui pemuda seperti Patrice, protagonis novel ini, pembaca akan mengenali Camus muda—kegemarannya akan pantai, matahari, dan tanah kelahirannya Algeria, relasi romantiknya dengan para perempuan, kebutuhannya akan mereka sekaligus keberjarakannya, usaha alienasi yang intens ia lakukan sebagai seorang petualang yang menempuh perjalanan di Eropa Tengah. Novel ini, pula, menunjukkan keintimannya dengan kematian, yang menggetarkan, dan menggambarkan bagaimanaseseorang menempuh hidup untuk mencapai kematian yang ia kehendaki. Mati Bahagia adalah “cahier”-nya yang pertama, yang dibiarkannya tidak terpublikasikan sepanjang hidupnya, yang penerbitannya tentulah melengkapi pencapaian sastrawi Camus.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '200 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Diva Press', 'Berat': '300 gram', 'Product Tags': ' \nDiva Press\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/divapress/Slide13-cr-500x500.jpeg,https://www.solusibuku.com/novel/mati-bahagia.html
137,Omelan  Desa  Kampung Kota ,"Rp.96,000 ","
Buku berjudul Omelan: Desa, Kampung, Kota cuma pemenuhan pamrih kecil agar kesombongan pembaca koran-koran tak terlalu fana setelah hari-hari berganti dan tahun-tahun berlalu tanpa pelukan. Buku boleh dilihat sekejap atau dibaca sampai khatam untuk dilupakan saat hari-hari terlalu suntuk dengan gempa kata di gawai, begitu.
","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '456 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Basa Basi', 'Berat': '500 gram', 'Product Tags': ' \nBasa Basi\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/divapress/Slide14-cr-500x500.jpeg,https://www.solusibuku.com/novel/omelan-desa-kampungkota.html
138,Rama Dan Shinta,"Rp.68,000 ","
          Rama berhenti melangkah. Wajahnya tetap panik kebingungan. Rama yang bisa mengendalikan diri bila menghadapi keadaan apa pun terkait dirinya ataupun urusan kerajaan negeri Ayodya atau kisut keadaan Pesanggrahan Dandaka sekalipun, ternyata tetap rapuh menghadapi kenyataan bahwa siang itu dia telah kehilangan istrinya entah ke mana. Rama mulai sadar bahwa dia terlalu melihat sepele urusan kebersamaan dengan Sinta. Sorot mata Rama memperlihatkan bahwa dia kini melihat Sinta menjadi sebuah hal yang penting melebihi apa pun. Namun itu semua timbul justru saat Rama kehilangan istrinya.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '416 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Diva Press', 'Berat': '500 gram', 'Product Tags': ' \nDiva Press\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/divapress/Slide16-cr-500x500.jpeg,https://www.solusibuku.com/novel/rama-dan-shinta.html
139,Simposium,"Rp.40,000 ","
Simposium merupakan salah satu karya Plato yang paling banyak dibaca dan dipelajari. Di dalamnya, hakikat Eros, cinta, dan manusia ditelusuri melalui pikiran-pikiran terbaik yang pernah hadir dalam sejarah.
","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '168 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Basa Basi', 'Berat': '300 gram', 'Product Tags': ' \nBasa Basi\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/divapress/Slide20-cr-500x500.jpeg,https://www.solusibuku.com/novel/simposium.html
140,Terbenam Dan Tersingkir Di Pasir Dan London,"Rp.60,000 ","
          Isi buku ini terinspirasi oleh pengalaman Orwell hidup miskin di Paris dan, kemudian, di London. Setelah melepas kariernya sebagai polisi imperial Inggris di Burma—tanpa persetujuan penuh dari keluarganya, tentu—Orwell, seperti banyak penulis dan calon penulis Anglophone sebelum Great Depression, tinggal di Paris dan mengasah bakat kepenulisannya di sana.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '312 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Diva Press', 'Berat': '300 gram', 'Product Tags': ' \nDiva Press\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/divapress/Slide24-cr-500x500.jpeg,https://www.solusibuku.com/novel/terbenam-dan-tersingkir-di-pasir-dan-london.html
141,Kahlil Gibran  Aku Bicara Perihal Cinta,"Rp.36,000 ","
          Buku ini berisi puisi-puisi dan syair pilihan karya Kahlil Gibran. Tema yang diambil sangat dekat dengan kehidupan sehari-hari, seperti cinta dan rindu, kesedihan dan kebahagiaan, kebebasan, persahabatan, keluarga, kasih sayang, keinginan, jodoh, pernikahan, dan kehidupan serta kematian. Syair-syair tersebut begitu mendalam maknanya, dan senantiasa menarik, seperti tidak pernah bosan untuk dibaca.        ","{'Kategori': 'Novel', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '168 Halaman', 'Dimensi': '14 x 20.5 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Bilif Abduh', 'Berat': '300 gram', 'Product Tags': ' \nChecklist\n\n'}",https://www.solusibuku.com/image/c/data/produk/2019/smm/nov/Slide02-cr-500x500.jpeg,https://www.solusibuku.com/novel/kahlil-gibran-aku-bicara-perihal-cinta.html
