,nama,harga,deskripsi,detail,link gambar,link
26,Mommyclopedia Panduan Lengkap Merawat Bayi 01 Tahun,"Rp.73,100 ","
Buku ini memberikan panduan yang tepat dan praktis secara medis untuk merawat bayi pada tahun pertama.⠀ ⠀ Ditulis dengan bahasa singkat dan jelas serta dipenuhi ilustrasi menarik, semua informasi di dalamnya akan membuat hari-hari merawat dan mengasuh bayi semakin menyenangkan.⠀ ⠀ Dilengkapi dengan QR Code di hampir setiap halaman, Anda bisa mendapatkan informasi tambahan yang lebih lengkap melalui aplikasi Mommyclopedia.
 
","{'Kategori': 'Parenting', 'Penyunting': 'dr. Meta Hanindita, Sp.A', 'Ketebalan': '1 cm', 'Dimensi': '15 x 23 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Pustaka Utama', 'Berat': '250 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO EKSTERNAL/SXG1-cr-500x500.JPG,https://www.solusibuku.com/parenting/mommyclopedia-panduan-lengkap-merawat-bayi-0-1-tahun.html
27,Mommyclopedia Panduan Lengkap Merawat Batita 13 Tahun,"Rp.83,300 ","
Buku ini memberikan panduan yang tepat dan praktis secara medis untuk merawat dan mengasuh anak 13 tahun. Ditulis dengan bahasa singkat dan jelas serta ilustrasi menarik, diharapkan semua informasi di dalamnya akan membuat hari-hari merawat dan mengasuh anak akan semakin menyenangkan. Buku ini akan sangat membantu Anda dalam merawat si buah hati tersayang. Ayo tunggu apalagi, segera praktikan isinya & buktikan jika kita bisa!
 
","{'Kategori': 'Parenting', 'Penyunting': 'dr. Meta Hanindita, Sp.A', 'Ketebalan': '1 cm', 'Dimensi': '15 x 23 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Pustaka Utama', 'Berat': '250 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO EKSTERNAL/SXG2-cr-500x500.JPG,https://www.solusibuku.com/parenting/mommyclopedia-panduan-lengkap-merawat-batita-1-3-tahun.html
28,Growing Up Mindful,"Rp.67,150 ","
""Membentuk Anak yang Bahagia & Berkesadaran Pikiran
Skill yang harus dimiliki anak-anak di masa depan adalah kecerdasan emosi, rasa ingin tahu tinggi, berani mengambil keputusan, dan berdaya juang. Salah satu cara untuk menyiapkannya adalah dengan melatih mindfulness pada mereka. 
Selama ini mungkin Anda berpikir bahwa mindfulness atau kesadaran pikiran hanyalah untuk orang dewasa, dan mengajarkan mindfulness pada anak adalah hal yang mustahil. Mungkin Anda juga mengira bahwa praktik mindfulness adalah duduk bersila dengan tenang selama berjam-jam.
Semua anggapan itu dipatahkan oleh Dr. Christopher Willard, seorang praktisi mindfulness yang sudah berpengalaman lebih dari 20 tahun. Praktik mindfulness sangat bisa diterapkan oleh anak-anak dalam sebuah permainan, olahraga, jalan-jalan, dan setiap aktivitas sehari-hari. 
Di buku ini, Dr. Willard menuliskan lengkap panduan praktisnya. Semua bentuk latihan mindfulness bisa Anda lakukan bersama anak-anak baik di rumah, lingkungan bermain, maupun sekolah. Yuk, kita bantu anak-anak meningkatkan fokus dan kebahagiaan, serta mengurangi kecemasannya dengan mindfulness.""
","{'Kategori': 'Parenting', 'Penyunting': 'Christoper Willard, Psy.D.', 'Ketebalan': '1 cm', 'Dimensi': '14 x 21 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bentang Pustaka', 'Berat': '350 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO EKSTERNAL/SXZ5-cr-500x500.JPG,https://www.solusibuku.com/parenting/growing-up-mindful.html
29,Minds For The Future,"Rp.39,200 ","
""Di era digital yang sering disebut sebagai era Revolusi Industri 4.0, teknologi adalah sesuatu yang tidak bisa dihindari. Ia adalah keniscayaan. Kini, mau tidak mau sebagai orang tua, kita harus merengkuh teknologi, atau mati tenggelam dalam perkembangannya yang begitu cepat dan deras. Untuk melakukan hal itu, tentu dibutuhkan pengetahuan yang luas, serta referensi yang memadai.
Di masa saat ini dan masa mendatang, skill literacy yang dibutuhkan anak tak sebatas kemampuan akademis, tetapi juga skill lainnya, terutama yang berkaitan dengan informasi, teknologi, dan media. Selain itu, anak juga harus mempunyai learning skill agar bisa bertahan di era digital yang perubahannya sangat cepat.
Inilah mengapa buku ini dihadirkan, agar semua orang tua ynag pernah menjadi bagian dari generasi lama, atau orang tua yang milenial yang benar-benar menjadi bagian dari generasi sekarang, mendapatkan referensi dan cara yang tepat untuk bisa bertahan dalam mendidik anak, tentunya dalam persaingan yang tak berbatas. Jadi, selamat membaca dan selamat merengkuh teknologi dalam kehidupan keseharian kita.""
","{'Kategori': 'Parenting', 'Penyunting': 'Diana Tara', 'Ketebalan': '163', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Penerbit Briliant', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO INTERNAL/SB30-cr-500x500.JPG,https://www.solusibuku.com/parenting/minds-for-the-future.html
30,Control Your Anger Mom,"Rp.36,000 ","
""Emosi, satu kata yang kelihatannya sederhana, tetapi memiliki kekuatan tak terukur. Emosi tidak mungkin tidak disebutkan dalam kehidupan sehari-hari karena hal itu terikat kuat dengan kita. Sifatnya yang salayaknya parasit, menempel lalu menguasai inangnya itulah yang memaksa kita sendiri untuk bisa mengelola emosi. Sudah banyak cerita dengan sad ending karena mereka tidak mampu mengelola emosi. Itulah alasan kecerdasan emosi perlu hadir setiap saat. Tujuannya? Sebagai penyeimbang kecerdasan intelektual yang selama ini sering dibahas dalam pengambilan keputusan, terutama bagi seorang ibu.
Betapa banyak masalah, rintangan, dan keputusan yang harus dihadapi oleh seorang ibu setiap harinya. Lewat buku ini Anda akan diajak untuk memahami tentang apa itu emosi, langkah-langkah mengelolanya, sampai pada beberapa pembahasan lain yang tentu saja masih berkaitan dengan pengelolaan emosi.""
 
 
","{'Kategori': 'Parenting', 'Penyunting': 'Ares Ulia', 'Ketebalan': '186', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Penerbit Briliant', 'Berat': '250 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO INTERNAL/SB32-cr-500x500.JPG,https://www.solusibuku.com/parenting/control-your-anger-mom.html
31,Kitab Herbal Kesuburan Agar Cepat Hamil  31 Resep Ampuh Kitab Herbal Kesuburan Agar Cepat Hamil 31 Resep Ampuh Tingkatkan Kesuburan Pria Dan Wanita Agar Segera Mendapat Momongan,"Rp.45,200 ","
Di buku ini disajikan 31 resep ramuan tanaman obat yang ampuh mengatasi masalah kesuburan pria dan wanita agar meningkatkan kemungkinan untuk cepat hamil.
Upaya agar lekas hamil adalah melakukan terapi peningkatan kesuburan dengan tanaman obat yang ada di sekitar kita. Secara ringkas, buku ini adalah bagian dari ikhtiar suami istri agar segera menimang buah hati.
","{'Kategori': 'Parenting', 'Penyunting': 'Irena Manganti', 'Ketebalan': '80', 'Dimensi': '14 x 21 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/mar19_1-cr-500x500.JPG,https://www.solusibuku.com/parenting/kitab-herbal-kesuburan-agar-cepat-hamil-31-resep-ampuh-kitab-herbal-kesuburan-agar-cepat-hamil-31-resep-ampuh-tingkatkan-kesuburan-pria-dan-wanita-agar-segera-mendapat-momongan.html
32,Disiplin Positif Mendidik Anak,"Rp.55,200 ","
Mendisiplinkan anak sebenarnya jauh lebih sulit dilakukan oleh orang tua daripada oleh anak itu sendiri. Kita tidak sedang berbicara tentang memukul atau mencubit anak sebagai hukuman, tetapi tentang pendisiplinan. Disiplin sangat berbeda dengan memberi hukuman, ini yang harus Anda ingat. Bagi generasi X, menerapkan disiplin dengan pemberian hukuman mungkin dianggap terbaik. Namun, bukankah anak kita yang merupakan generasi alpha, berada pada zaman yang jauh berbeda? Dan, sekarang saatnya Anda menerapkan disiplin positif.
Kenalkanlah diri Anda sebagai orang tua yang menerapkan disiplin positif. Anda tidak perlu berteriak atau memukul anak. Anda juga akan menjadi pribadi yang menyenangkan bagi anak dan menjadi lebih komunikatif dengan anak.
Jika Anda ingin mengubah pola asuh dan mengharapkan anak yang disiplin dan mandiri, telusuri halaman demi halaman dalam buku ini. Dalam buku ini, penulis berbagi ilmu dan praktik pengasuhannya menggunakan disiplin positif. Anda akan menemukan cara yang lebih baik dan lebih tepat dalam mendidik anak.
Menjadi orang tua bukan berarti berhenti belajar. Yuk, upgrade ilmu pengasuhan dengan buku ini.
","{'Kategori': 'Parenting', 'Ketebalan': '257', 'Dimensi': '20 X 14 X 1 CM', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Brilliant Books', 'Berat': '300000 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/JUNI10-cr-500x500.JPG,https://www.solusibuku.com/parenting/disiplin-positif-mendidik-anak.html
33,Terima Kasih Anakku,"Rp.42,400 ","
Selama ini, kita mengetahui bahwa orang tua merupakan guru pertama bagi anak-anaknya. Namun, jika dipandang dari sisi lain, bukan hanya anak yan gbelajar dari orang tuanya, melainkan sebaliknya. Sebagai orang tua, baik disadari maupun tidak, kita juga banyak belajar dari anak saat membersamai tumbuh kembangnya.
Usia kita memang lebih tua dari anak-anak kita, tetapi banyak ilmu dan pelajaran berharga yang bisa kita dapatkan dari sikap dan tingkah laku mereka. Dari anak, kita belajar mengasihi tanpa pamrih, ketulusan tiada henti, kesabaran yang tidak terbatas, dan lain sebagainya.
","{'Kategori': 'Parenting', 'Ketebalan': '168', 'Dimensi': '20 X 14 X 1', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'C-Klik Media', 'Berat': '250000 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/SEPTBag21-cr-500x500.JPG,https://www.solusibuku.com/parenting/terima-kasih-anakku.html
34,Mendidik Anak Tanpa Teriakan Dan Bentakan,"Rp.69,000","
Barangkali tidak ada orangtua yang tidak pernah sekali pun berteriak atau membentak anak. Dan celakanya, untuk sebagian orangtua, teriakan dan bentakan malah menjadi kebiasaan. Padahal sejumlah penelitian menunjukkan, teriakan dan bentakan justru memperburuk perilaku anak.
Dalam buku ini, Ayah Edy tidak sekadar membantu Ayah-Bunda mencari jalan keluar dari kebiasaan berteriak dan membentak tetapi, yang lebih penting lagi, mencari “jalan ke dalam”. Kita akan mempelajari cara-cara mengatasi konflik antara orangtua dan anak secara benar, disusun berdasarkan pengalaman Ayah Edy mendidik anak-anak di rumah dan di sekolah.
","{'Kategori': 'Parenting', 'Ketebalan': '200', 'Dimensi': '14 x 21 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Noura Books', 'Berat': '250 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/STOEKSMENDIDIKANAKTANPATERIAKAN-cr-500x500.JPG,https://www.solusibuku.com/parenting/mendidik-anak-tanpa-teriakan-dan-bentakan.html
35,Panduan Mendidik Anak LakiLaki,"Rp.50,400 ","
cara orang tua mengajarkan dan menanamkan karakter karakter kenabian terhadap anak-anak menjadi anak yang Qurrota A'yun
","{'Kategori': 'Agama', 'Ketebalan': '288', 'Dimensi': ' 14 x 20,5 cm ', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '450 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/STOINTPANDUANMENDIDIKANAKLAKILAKI-cr-500x500.JPG,https://www.solusibuku.com/parenting/panduan-mendidik-anak-laki-laki.html
